Date,Person,Item
14-01-2001,560,sandwich bags
14-01-2001,560,laundry detergent
14-01-2001,560,sugar
14-01-2001,560,eggs
14-01-2001,560,toilet paper
14-01-2001,560,laundry detergent
14-01-2001,560,milk
14-01-2001,560,sandwich bags
14-01-2001,560,lunch meat
14-01-2001,560,waffles
14-01-2001,560,vegetables
14-01-2001,560,vegetables
15-01-2001,561,eggs
15-01-2001,561,dinner rolls
15-01-2001,561,cereals
15-01-2001,561,ketchup
15-01-2001,561,bagels
15-01-2001,561,soap
15-01-2001,561,butter
15-01-2001,561,cereals
15-01-2001,561,milk
16-01-2001,562,poultry
16-01-2001,562,ice cream
16-01-2001,562,flour
16-01-2001,562,hand soap
16-01-2001,562,flour
16-01-2001,562,individual meals
16-01-2001,562,paper towels
16-01-2001,562,ice cream
17-01-2001,563,cereals
17-01-2001,563,bagels
17-01-2001,563,soap
17-01-2001,563,butter
17-01-2001,563,pork
17-01-2001,563,bagels
17-01-2001,563,mixes
17-01-2001,563,fruits
17-01-2001,563,butter
17-01-2001,563,dishwashing liquid/detergent
17-01-2001,563,vegetables
17-01-2001,563,all- purpose
17-01-2001,563,eggs
17-01-2001,563,coffee/tea
17-01-2001,563,beef
17-01-2001,563,sugar
17-01-2001,563,waffles
17-01-2001,563,sandwich loaves
17-01-2001,563,sandwich loaves
17-01-2001,563,cereals
17-01-2001,563,ketchup
17-01-2001,563,lunch meat
17-01-2001,563,sandwich loaves
17-01-2001,563,poultry
17-01-2001,563,cereals
17-01-2001,563,dishwashing liquid/detergent
17-01-2001,563,vegetables
17-01-2001,563,toilet paper
17-01-2001,563,fruits
17-01-2001,563,eggs
17-01-2001,563,juice
17-01-2001,563,eggs
18-01-2001,564,lunch meat
18-01-2001,564,coffee/tea
18-01-2001,564,sugar
18-01-2001,564,juice
18-01-2001,564,juice
18-01-2001,564,individual meals
18-01-2001,564,bagels
18-01-2001,564,poultry
18-01-2001,564,soda
18-01-2001,564,laundry detergent
18-01-2001,564,aluminum foil
18-01-2001,564,aluminum foil
18-01-2001,564,pasta
18-01-2001,564,sandwich bags
18-01-2001,564,sandwich loaves
18-01-2001,564,sugar
18-01-2001,564,pork
18-01-2001,564,shampoo
18-01-2001,564,coffee/tea
18-01-2001,564,vegetables
18-01-2001,564,bagels
18-01-2001,564,flour
19-01-2001,565,cereals
19-01-2001,565,dinner rolls
19-01-2001,565,beef
19-01-2001,565,eggs
19-01-2001,565,laundry detergent
19-01-2001,565,paper towels
19-01-2001,565,hand soap
19-01-2001,565,all- purpose
19-01-2001,565,vegetables
19-01-2001,565,laundry detergent
19-01-2001,565,mixes
19-01-2001,565,yogurt
19-01-2001,565,beef
19-01-2001,565,laundry detergent
19-01-2001,565,cheeses
19-01-2001,565,pasta
19-01-2001,565,waffles
19-01-2001,565,ketchup
19-01-2001,565,vegetables
19-01-2001,565,waffles
19-01-2001,565,cereals
20-01-2001,566,beef
20-01-2001,566,waffles
20-01-2001,566,beef
20-01-2001,566,yogurt
20-01-2001,566,milk
20-01-2001,566,bagels
20-01-2001,566,spaghetti sauce
20-01-2001,566,vegetables
20-01-2001,566,vegetables
20-01-2001,566,cheeses
20-01-2001,566,pork
20-01-2001,566,bagels
20-01-2001,566,soda
20-01-2001,566,pasta
20-01-2001,566,bagels
20-01-2001,566,pork
20-01-2001,566,ketchup
20-01-2001,566,toilet paper
20-01-2001,566,individual meals
20-01-2001,566,milk
20-01-2001,566,soap
20-01-2001,566,beef
20-01-2001,566,eggs
20-01-2001,566,all- purpose
20-01-2001,566,soap
20-01-2001,566,juice
20-01-2001,566,juice
20-01-2001,566,sandwich bags
20-01-2001,566,laundry detergent
20-01-2001,566,aluminum foil
20-01-2001,566,pasta
21-01-2001,567,juice
21-01-2001,567,paper towels
21-01-2001,567,dinner rolls
21-01-2001,567,pork
21-01-2001,567,bagels
21-01-2001,567,tortillas
21-01-2001,567,paper towels
21-01-2001,567,milk
21-01-2001,567,beef
21-01-2001,567,ketchup
21-01-2001,567,vegetables
21-01-2001,567,individual meals
21-01-2001,567,dishwashing liquid/detergent
21-01-2001,567,sandwich bags
21-01-2001,567,soda
21-01-2001,567,hand soap
21-01-2001,567,beef
21-01-2001,567,beef
21-01-2001,567,juice
21-01-2001,567,vegetables
22-01-2001,568,yogurt
22-01-2001,568,cheeses
22-01-2001,568,individual meals
22-01-2001,568,soda
22-01-2001,568,vegetables
22-01-2001,568,spaghetti sauce
22-01-2001,568,soda
22-01-2001,568,tortillas
22-01-2001,568,ice cream
22-01-2001,568,aluminum foil
22-01-2001,568,bagels
22-01-2001,568,cereals
22-01-2001,568,coffee/tea
23-01-2001,569,dinner rolls
23-01-2001,569,dishwashing liquid/detergent
23-01-2001,569,sandwich loaves
23-01-2001,569,waffles
23-01-2001,569,aluminum foil
23-01-2001,569,pasta
24-01-2001,570,juice
24-01-2001,570,poultry
24-01-2001,570,aluminum foil
24-01-2001,570,shampoo
24-01-2001,570,hand soap
24-01-2001,570,shampoo
24-01-2001,570,bagels
24-01-2001,570,vegetables
24-01-2001,570,tortillas
24-01-2001,570,shampoo
24-01-2001,570,juice
24-01-2001,570,individual meals
24-01-2001,570,paper towels
24-01-2001,570,cereals
24-01-2001,570,sandwich loaves
24-01-2001,570,toilet paper
24-01-2001,570,flour
24-01-2001,570,mixes
24-01-2001,570,soda
24-01-2001,570,laundry detergent
24-01-2001,570,coffee/tea
24-01-2001,570,butter
24-01-2001,570,yogurt
24-01-2001,570,pasta
25-01-2001,571,ice cream
25-01-2001,571,aluminum foil
25-01-2001,571,dinner rolls
25-01-2001,571,sugar
25-01-2001,571,ketchup
25-01-2001,572,beef
25-01-2001,572,cheeses
25-01-2001,572,yogurt
25-01-2001,572,coffee/tea
25-01-2001,572,vegetables
25-01-2001,572,tortillas
25-01-2001,572,sugar
25-01-2001,572,mixes
25-01-2001,572,ketchup
25-01-2001,572,vegetables
25-01-2001,572,vegetables
25-01-2001,572,cheeses
25-01-2001,572,vegetables
25-01-2001,572,milk
25-01-2001,572,vegetables
25-01-2001,572,dishwashing liquid/detergent
25-01-2001,572,pork
25-01-2001,572,butter
25-01-2001,572,sugar
25-01-2001,572,vegetables
25-01-2001,572,paper towels
25-01-2001,572,flour
25-01-2001,572,shampoo
25-01-2001,572,waffles
25-01-2001,572,juice
25-01-2001,572,yogurt
25-01-2001,572,pork
26-01-2001,573,lunch meat
26-01-2001,573,eggs
26-01-2001,573,soap
26-01-2001,573,sandwich loaves
26-01-2001,573,vegetables
26-01-2001,573,paper towels
26-01-2001,573,soda
26-01-2001,573,yogurt
26-01-2001,573,juice
26-01-2001,573,milk
26-01-2001,573,pork
26-01-2001,573,tortillas
26-01-2001,573,poultry
26-01-2001,573,vegetables
26-01-2001,573,dishwashing liquid/detergent
26-01-2001,573,milk
27-01-2001,574,dishwashing liquid/detergent
27-01-2001,574,tortillas
27-01-2001,574,juice
27-01-2001,574,soap
27-01-2001,574,sugar
27-01-2001,574,vegetables
27-01-2001,574,pork
27-01-2001,574,flour
27-01-2001,574,individual meals
27-01-2001,574,beef
27-01-2001,574,flour
27-01-2001,574,juice
27-01-2001,574,butter
27-01-2001,574,flour
27-01-2001,574,eggs
27-01-2001,574,ice cream
27-01-2001,574,yogurt
27-01-2001,574,butter
27-01-2001,574,ice cream
27-01-2001,574,toilet paper
27-01-2001,574,ketchup
27-01-2001,574,lunch meat
27-01-2001,574,hand soap
27-01-2001,574,toilet paper
27-01-2001,574,sandwich loaves
27-01-2001,574,tortillas
27-01-2001,574,soda
27-01-2001,574,ketchup
28-01-2001,575,ice cream
28-01-2001,575,hand soap
28-01-2001,575,waffles
28-01-2001,575,waffles
28-01-2001,575,cheeses
28-01-2001,575,yogurt
28-01-2001,575,toilet paper
29-01-2001,576,poultry
29-01-2001,576,ketchup
29-01-2001,576,cheeses
29-01-2001,576,dinner rolls
29-01-2001,576,coffee/tea
29-01-2001,576,all- purpose
29-01-2001,576,dishwashing liquid/detergent
29-01-2001,576,individual meals
29-01-2001,576,paper towels
29-01-2001,576,pasta
29-01-2001,576,ketchup
29-01-2001,577,ketchup
29-01-2001,577,pasta
29-01-2001,577,paper towels
29-01-2001,577,bagels
29-01-2001,577,vegetables
29-01-2001,577,vegetables
29-01-2001,577,cereals
29-01-2001,577,bagels
29-01-2001,577,all- purpose
29-01-2001,577,milk
29-01-2001,577,beef
29-01-2001,577,soap
29-01-2001,577,coffee/tea
29-01-2001,577,eggs
29-01-2001,577,toilet paper
29-01-2001,577,hand soap
29-01-2001,577,shampoo
29-01-2001,577,sandwich loaves
29-01-2001,578,beef
29-01-2001,578,pork
29-01-2001,578,individual meals
29-01-2001,578,milk
29-01-2001,578,bagels
29-01-2001,578,sugar
29-01-2001,578,shampoo
29-01-2001,578,soap
29-01-2001,578,beef
29-01-2001,578,cereals
29-01-2001,578,vegetables
29-01-2001,578,spaghetti sauce
29-01-2001,578,yogurt
29-01-2001,578,lunch meat
29-01-2001,578,milk
29-01-2001,579,ketchup
29-01-2001,579,eggs
29-01-2001,579,cheeses
29-01-2001,579,vegetables
29-01-2001,579,sandwich bags
29-01-2001,579,cheeses
29-01-2001,579,spaghetti sauce
29-01-2001,579,spaghetti sauce
29-01-2001,579,coffee/tea
29-01-2001,579,hand soap
29-01-2001,579,toilet paper
29-01-2001,579,vegetables
29-01-2001,579,vegetables
29-01-2001,579,eggs
29-01-2001,579,dishwashing liquid/detergent
29-01-2001,579,sandwich loaves
29-01-2001,579,mixes
29-01-2001,579,paper towels
29-01-2001,579,sugar
29-01-2001,579,cheeses
29-01-2001,579,soda
29-01-2001,579,waffles
29-01-2001,579,vegetables
29-01-2001,579,lunch meat
29-01-2001,579,mixes
29-01-2001,579,milk
29-01-2001,579,milk
29-01-2001,579,sugar
29-01-2001,579,all- purpose
29-01-2001,579,sandwich bags
29-01-2001,579,pork
29-01-2001,579,soap
29-01-2001,579,shampoo
29-01-2001,579,pork
30-01-2001,580,yogurt
30-01-2001,580,milk
30-01-2001,580,aluminum foil
30-01-2001,580,coffee/tea
30-01-2001,580,vegetables
30-01-2001,580,shampoo
30-01-2001,580,juice
30-01-2001,580,eggs
30-01-2001,580,dishwashing liquid/detergent
30-01-2001,580,poultry
30-01-2001,580,cereals
30-01-2001,580,paper towels
30-01-2001,580,dinner rolls
30-01-2001,580,pasta
30-01-2001,580,dinner rolls
30-01-2001,580,yogurt
30-01-2001,580,waffles
30-01-2001,580,butter
30-01-2001,580,pork
30-01-2001,580,dishwashing liquid/detergent
30-01-2001,580,aluminum foil
30-01-2001,581,eggs
30-01-2001,581,ice cream
30-01-2001,581,vegetables
30-01-2001,581,waffles
30-01-2001,581,mixes
30-01-2001,581,vegetables
30-01-2001,581,sugar
30-01-2001,581,coffee/tea
30-01-2001,581,poultry
30-01-2001,581,pork
30-01-2001,581,milk
30-01-2001,581,paper towels
30-01-2001,581,shampoo
30-01-2001,581,coffee/tea
30-01-2001,581,butter
30-01-2001,581,flour
30-01-2001,581,all- purpose
30-01-2001,581,flour
30-01-2001,581,cheeses
30-01-2001,581,eggs
30-01-2001,582,dinner rolls
30-01-2001,582,dishwashing liquid/detergent
30-01-2001,582,milk
30-01-2001,582,all- purpose
30-01-2001,582,juice
30-01-2001,582,sandwich bags
30-01-2001,582,bagels
30-01-2001,582,pasta
30-01-2001,582,milk
30-01-2001,582,waffles
30-01-2001,582,vegetables
30-01-2001,582,hand soap
30-01-2001,582,toilet paper
30-01-2001,582,eggs
30-01-2001,582,aluminum foil
30-01-2001,582,yogurt
30-01-2001,582,sandwich bags
30-01-2001,582,eggs
31-01-2001,583,ice cream
31-01-2001,583,vegetables
31-01-2001,583,paper towels
31-01-2001,583,fruits
31-01-2001,583,poultry
31-01-2001,583,waffles
31-01-2001,583,dinner rolls
31-01-2001,583,pasta
31-01-2001,583,paper towels
31-01-2001,583,cereals
31-01-2001,583,bagels
31-01-2001,583,vegetables
31-01-2001,583,mixes
31-01-2001,583,paper towels
31-01-2001,583,eggs
31-01-2001,583,toilet paper
31-01-2001,583,lunch meat
31-01-2001,583,spaghetti sauce
31-01-2001,583,soap
31-01-2001,583,aluminum foil
31-01-2001,583,bagels
31-01-2001,583,laundry detergent
31-01-2001,583,waffles
31-01-2001,583,sandwich bags
31-01-2001,583,ketchup
31-01-2001,583,butter
31-01-2001,583,cheeses
31-01-2001,583,sugar
31-01-2001,584,aluminum foil
31-01-2001,584,waffles
31-01-2001,584,vegetables
31-01-2001,584,dishwashing liquid/detergent
31-01-2001,584,beef
31-01-2001,584,shampoo
31-01-2001,584,ice cream
31-01-2001,584,cereals
31-01-2001,584,juice
31-01-2001,584,sugar
31-01-2001,584,sandwich bags
31-01-2001,584,flour
31-01-2001,584,fruits
31-01-2001,584,vegetables
31-01-2001,584,milk
31-01-2001,584,waffles
31-01-2001,584,vegetables
31-01-2001,584,dinner rolls
31-01-2001,584,bagels
31-01-2001,584,poultry
31-01-2001,584,vegetables
31-01-2001,584,milk
31-01-2001,584,hand soap
31-01-2001,584,shampoo
01-02-2001,585,milk
01-02-2001,585,vegetables
01-02-2001,585,waffles
01-02-2001,585,shampoo
01-02-2001,585,beef
01-02-2001,585,paper towels
01-02-2001,585,hand soap
01-02-2001,585,cereals
01-02-2001,585,flour
01-02-2001,585,sugar
01-02-2001,585,eggs
01-02-2001,585,soap
01-02-2001,585,butter
01-02-2001,585,coffee/tea
01-02-2001,585,lunch meat
01-02-2001,585,soda
01-02-2001,585,shampoo
01-02-2001,585,soda
01-02-2001,585,hand soap
01-02-2001,585,ice cream
01-02-2001,585,toilet paper
01-02-2001,585,sandwich loaves
01-02-2001,585,hand soap
01-02-2001,585,poultry
01-02-2001,585,lunch meat
01-02-2001,585,pork
01-02-2001,585,vegetables
01-02-2001,585,flour
01-02-2001,585,juice
01-02-2001,585,flour
01-02-2001,585,laundry detergent
01-02-2001,585,individual meals
01-02-2001,585,juice
01-02-2001,585,pork
01-02-2001,586,ice cream
01-02-2001,586,vegetables
01-02-2001,586,sandwich bags
01-02-2001,586,cereals
01-02-2001,586,spaghetti sauce
01-02-2001,586,ice cream
01-02-2001,586,coffee/tea
01-02-2001,586,yogurt
01-02-2001,586,pasta
01-02-2001,586,lunch meat
01-02-2001,586,bagels
01-02-2001,586,sugar
01-02-2001,586,toilet paper
01-02-2001,586,poultry
01-02-2001,586,mixes
01-02-2001,586,cereals
01-02-2001,586,cheeses
01-02-2001,586,shampoo
01-02-2001,586,vegetables
01-02-2001,586,vegetables
01-02-2001,586,aluminum foil
01-02-2001,586,fruits
01-02-2001,586,fruits
01-02-2001,586,mixes
01-02-2001,586,cheeses
01-02-2001,586,bagels
01-02-2001,586,milk
01-02-2001,586,vegetables
01-02-2001,586,beef
01-02-2001,586,vegetables
01-02-2001,586,sugar
01-02-2001,586,individual meals
01-02-2001,587,cereals
01-02-2001,587,vegetables
01-02-2001,587,pasta
01-02-2001,587,sandwich bags
01-02-2001,587,butter
01-02-2001,587,tortillas
01-02-2001,587,bagels
01-02-2001,587,tortillas
01-02-2001,587,bagels
01-02-2001,587,sugar
01-02-2001,587,shampoo
01-02-2001,587,dishwashing liquid/detergent
01-02-2001,587,vegetables
01-02-2001,587,coffee/tea
01-02-2001,587,ice cream
01-02-2001,587,mixes
01-02-2001,587,cheeses
01-02-2001,587,mixes
01-02-2001,587,poultry
01-02-2001,587,bagels
01-02-2001,587,vegetables
01-02-2001,587,sugar
01-02-2001,587,all- purpose
01-02-2001,587,sandwich loaves
01-02-2001,587,yogurt
01-02-2001,587,lunch meat
01-02-2001,588,tortillas
01-02-2001,588,soda
01-02-2001,588,butter
01-02-2001,588,soda
01-02-2001,588,sandwich bags
01-02-2001,588,fruits
01-02-2001,588,beef
01-02-2001,588,fruits
01-02-2001,588,ice cream
01-02-2001,588,cheeses
01-02-2001,588,butter
01-02-2001,588,cheeses
01-02-2001,588,butter
01-02-2001,588,soap
01-02-2001,588,eggs
01-02-2001,588,dinner rolls
01-02-2001,588,coffee/tea
01-02-2001,588,coffee/tea
01-02-2001,588,bagels
01-02-2001,588,mixes
01-02-2001,588,aluminum foil
01-02-2001,588,hand soap
01-02-2001,588,cereals
01-02-2001,588,soap
01-02-2001,588,milk
01-02-2001,588,individual meals
01-02-2001,588,spaghetti sauce
01-02-2001,588,poultry
01-02-2001,588,hand soap
01-02-2001,588,sugar
01-02-2001,588,dinner rolls
01-02-2001,588,laundry detergent
02-02-2001,589,paper towels
02-02-2001,589,sandwich bags
02-02-2001,589,soap
02-02-2001,589,paper towels
02-02-2001,589,eggs
02-02-2001,589,tortillas
02-02-2001,589,poultry
02-02-2001,589,dishwashing liquid/detergent
02-02-2001,589,laundry detergent
02-02-2001,589,sandwich loaves
02-02-2001,589,ice cream
02-02-2001,589,vegetables
02-02-2001,589,lunch meat
02-02-2001,589,pasta
02-02-2001,589,cereals
02-02-2001,589,soda
02-02-2001,589,soda
02-02-2001,589,vegetables
02-02-2001,589,dinner rolls
02-02-2001,589,soap
02-02-2001,589,ketchup
02-02-2001,589,spaghetti sauce
02-02-2001,589,vegetables
02-02-2001,589,soap
02-02-2001,589,waffles
02-02-2001,589,individual meals
02-02-2001,589,vegetables
02-02-2001,589,hand soap
02-02-2001,589,sandwich bags
03-02-2001,590,hand soap
03-02-2001,590,mixes
03-02-2001,590,shampoo
03-02-2001,590,toilet paper
03-02-2001,590,eggs
03-02-2001,590,mixes
03-02-2001,590,paper towels
03-02-2001,590,cereals
03-02-2001,590,mixes
03-02-2001,590,waffles
03-02-2001,590,waffles
03-02-2001,590,dishwashing liquid/detergent
03-02-2001,590,toilet paper
03-02-2001,590,dishwashing liquid/detergent
03-02-2001,590,eggs
03-02-2001,590,spaghetti sauce
03-02-2001,590,cheeses
03-02-2001,590,laundry detergent
03-02-2001,590,individual meals
03-02-2001,590,dishwashing liquid/detergent
03-02-2001,590,dinner rolls
03-02-2001,590,aluminum foil
03-02-2001,590,spaghetti sauce
03-02-2001,590,waffles
03-02-2001,590,vegetables
03-02-2001,590,laundry detergent
03-02-2001,590,vegetables
03-02-2001,590,vegetables
03-02-2001,590,sandwich bags
03-02-2001,590,paper towels
03-02-2001,590,pork
03-02-2001,590,beef
03-02-2001,590,hand soap
04-02-2001,591,dinner rolls
04-02-2001,591,shampoo
04-02-2001,591,dinner rolls
04-02-2001,591,yogurt
04-02-2001,591,shampoo
04-02-2001,591,cereals
04-02-2001,591,juice
04-02-2001,591,beef
04-02-2001,591,pork
05-02-2001,592,bagels
05-02-2001,592,soap
05-02-2001,592,waffles
05-02-2001,592,cheeses
05-02-2001,592,sugar
05-02-2001,592,waffles
05-02-2001,592,dinner rolls
05-02-2001,592,sugar
05-02-2001,592,sugar
05-02-2001,592,soap
05-02-2001,592,hand soap
05-02-2001,592,waffles
05-02-2001,592,sandwich loaves
05-02-2001,592,paper towels
05-02-2001,592,milk
05-02-2001,592,vegetables
05-02-2001,592,milk
05-02-2001,592,mixes
05-02-2001,592,aluminum foil
05-02-2001,592,tortillas
05-02-2001,592,vegetables
05-02-2001,592,vegetables
05-02-2001,592,sandwich bags
05-02-2001,592,mixes
05-02-2001,592,vegetables
05-02-2001,592,ice cream
05-02-2001,592,spaghetti sauce
05-02-2001,592,eggs
05-02-2001,592,lunch meat
05-02-2001,592,yogurt
05-02-2001,592,dinner rolls
05-02-2001,592,poultry
05-02-2001,592,vegetables
06-02-2001,593,all- purpose
06-02-2001,593,butter
06-02-2001,593,sandwich loaves
06-02-2001,593,eggs
06-02-2001,593,butter
06-02-2001,593,lunch meat
06-02-2001,593,all- purpose
06-02-2001,593,lunch meat
06-02-2001,593,flour
06-02-2001,593,mixes
06-02-2001,593,yogurt
06-02-2001,593,sandwich bags
06-02-2001,593,cheeses
06-02-2001,593,mixes
06-02-2001,593,bagels
06-02-2001,593,spaghetti sauce
06-02-2001,593,individual meals
06-02-2001,593,waffles
06-02-2001,593,dishwashing liquid/detergent
06-02-2001,593,dinner rolls
06-02-2001,593,fruits
06-02-2001,593,vegetables
06-02-2001,593,poultry
07-02-2001,594,pork
07-02-2001,594,paper towels
07-02-2001,594,juice
07-02-2001,594,beef
07-02-2001,594,butter
07-02-2001,594,toilet paper
07-02-2001,594,yogurt
07-02-2001,594,laundry detergent
07-02-2001,594,dishwashing liquid/detergent
07-02-2001,594,toilet paper
07-02-2001,594,fruits
07-02-2001,594,dishwashing liquid/detergent
07-02-2001,594,juice
07-02-2001,594,vegetables
07-02-2001,594,milk
07-02-2001,594,butter
07-02-2001,594,paper towels
07-02-2001,594,laundry detergent
07-02-2001,594,ice cream
07-02-2001,595,dishwashing liquid/detergent
07-02-2001,595,dishwashing liquid/detergent
07-02-2001,595,yogurt
07-02-2001,595,cheeses
07-02-2001,595,soda
